ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848721.510105,1,1,14.998598,4.841499,5.044734,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.452453,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,B,B,B,B,B,B,A,A,A,A,A,C,C,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848731.677248,1,1,12.8472,5.902977,5.617452,CBACBAACCDADC,CBCCDBACDDDDB,1,1,270915232,1.166.666.666.700.000,0.585021,270.757.613.000.000.000,24.008.438.000.000.000,1,A,B,A,C,B,B,B,B,A,A,A,A,A,B,E,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604405,2,9,17848355,1,1,4,4,5,ABBDDADBCCBBC,ACADABBDCBDAB,1,1,270915231,1.130.434.782.600.000,0.487666,248.957.816.000.000.000,27.256.788.000.000.000,1,B,B,E,D,D,A,B,B,B,A,A,A,B,B,C,F,A,A,G,B,B,B,G,B,B,A,A,A,A,A,A,B,A,A,B,B,B,A,B,B,B,A,D,B,B,C,A,B,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848723,1,1,17,3,6,CBCDBABAACCDB,BABCDCAACAADD,1,1,270915232,1.166.666.666.700.000,0.407608,270.438.970.000.000.000,22.782.160.000.000.000,1,B,B,A,B,B,B,B,B,B,A,A,A,A,C,E,E,A,A,C,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847698.416411,1,1,14.073037,3,5.770019,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,0.619687,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,K,C,B,B,B,B,B,A,A,A,A,B,D,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847694,1,1,14,7,2,CCBADBCDBADBC,BCDBBDADACDBD,1,1,270915232,1.031.250.000.000.000,0.338112,368.292.408.000.000.000,18.897.867.000.000.000,1,B,B,K,C,B,B,B,B,A,A,A,B,B,B,D,D,A,A,C,A,A,A,B,B,B,A,A,A,B,A,A,C,B,B,B,C,B,A,B,B,C,A,B,A,B,C,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848720.060492,1,1,14.083678,5,6.653824,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,0.540555,305.810.039.000.000.000,22.106.198.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847704.2811,1,1,2.261943,5.00332,6.330509,ABCCDDACCAADA,CDADACBDCBBDA,1,1,270915232,1.031.250.000.000.000,0.439544,360.839.613.000.000.000,19.231.879.000.000.000,1,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847694.328904,1,1,15.611576,5.49634,3.154377,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,0.549442,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604397,2,9,17848119,1,1,1,1,2,ADCDBBDDBDC*.,BDBAACAAACBBB,1,1,270915231,1.032.258.064.500.000,0.50472,243.133.500.000.000.000,28.209.976.000.000.000,1,A,C,C,C,B,B,B,B,A,A,B,A,A,B,B,F,A,A,A,B,B,A,C,B,B,B,A,A,A,A,B,B,A,A,A,A,B,B,B,C,C,B,A,E,B,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848170,1,1,3,3,4,CABDBBBDAAACD,ABDADABADCCCB,1,1,270915231,1.562.500.000.000.000,0.529373,203.721.305.000.000.000,29.587.889.000.000.000,1,A,B,J,F,C,A,B,B,A,A,A,A,B,C,D,E,A,A,B,A,B,A,C,A,A,B,A,A,B,A,B,B,C,C,B,A,A,A,B,C,B,A,B,B,B,A,A,B,A,A,B,B,A,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847922,1,1,1,1,2,ABCDBCCDCBACA,DCBAABCDCBABA,1,1,270915231,1.166.666.666.700.000,0.582981,182.687.177.000.000.000,32.584.165.000.000.000,1,B,A,J,D,C,A,A,B,B,A,B,B,B,C,C,C,A,A,F,A,A,B,G,A,B,B,A,A,A,A,A,B,A,B,A,A,B,A,B,B,A,C,C,C,B,A,A,B,A,A,A,A,A,B,B,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847882,1,1,15,1,4,BCCCABDCBCCCC,CAADBCDDCBDCC,1,1,270915231,1.125.000.000.000.000,0.518248,204.380.499.000.000.000,28.966.087.000.000.000,1,B,D,I,C,B,A,B,A,B,A,B,B,B,B,C,C,A,A,F,A,A,B,A,A,A,A,A,A,A,A,B,C,A,A,B,A,C,A,B,B,C,A,D,B,B,A,C,A,A,A,B,B,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847696.157487,1,1,9.35077,3.695798,5.942365,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,0.339282,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17847999,1,1,8,1,3,ACBDAADCBADAB,CBCDCCADABBAA,1,1,270915231,1.032.258.064.500.000,0.574418,201.637.191.000.000.000,32.105.559.000.000.000,1,A,B,L,D,B,A,B,B,A,A,B,A,A,B,D,F,C,A,B,B,A,A,B,B,A,A,A,A,A,A,A,B,A,B,B,A,A,A,B,B,B,A,A,E,B,A,A,C,A,A,B,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847927,1,1,17,3,6,CCCDCBBBDCCBC,BAABAABCCDBBA,1,1,270915231,1.030.303.030.300.000,0.487902,242.697.316.000.000.000,27.269.979.000.000.000,1,A,C,F,B,C,B,C,B,A,A,A,A,A,C,D,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,A,B,C,B,C,A,B,C,B,A,D,E,B,B,A,A,A,A,A,B,B,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848133,1,1,2,2,3,BDDDBCAABBCCD,CAAADADCDACAA,1,1,270915231,0.972972973000000,0.513753,247.387.298.000.000.000,28.714.851.000.000.000,1,A,C,A,B,B,A,B,B,B,B,B,A,B,B,C,E,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,C,B,B,B,A,A,A,B,B,C,A,B,A,B,B,A,A,A,A,B,A,A,B,A,B,B,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848500,1,1,21,7,3,ACCCACBDDDCAC,ACCCABCBB.BAB,1,1,270915231,1.184.210.526.300.000,0.645033,176.001.169.000.000.000,36.052.396.000.000.000,1,B,B,K,C,B,B,A,B,A,A,A,A,A,B,C,D,A,B,A,B,B,B,G,B,B,B,A,A,A,B,B,B,A,A,A,A,A,B,A,B,C,A,B,A,B,B,A,A,A,A,A,A,A,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847708,1,1,20,6,2,AADCBAAACBCAC,ABBDBCAACDDAD,1,1,270915232,1.031.250.000.000.000,0.495406,277.614.986.000.000.000,27.689.395.000.000.000,1,B,B,C,C,B,B,B,B,A,A,A,A,A,B,C,D,A,A,C,A,A,B,G,A,A,B,A,A,A,A,B,C,C,B,B,A,A,A,B,B,B,B,B,C,B,A,A,A,A,A,B,A,A,B,A,A,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848612,1,1,1,1,2,ADADCBDDBACBC,ABCBBAAABBCCD,1,1,270915231,1.051.282.051.300.000,0.458465,262.421.551.000.000.000,25.624.676.000.000.000,1,B,B,B,B,B,B,B,B,B,A,B,A,B,B,D,B,A,B,A,A,A,B,B,A,A,B,A,A,A,A,B,C,B,B,B,B,B,B,B,C,C,B,D,B,B,C,A,A,A,A,D,D,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847702.911913,1,1,5.271972,4.740877,5.212164,ABCCDDACCAADA,CDADACBDCBBDA,1,1,270915232,1.031.250.000.000.000,0.400814,360.839.613.000.000.000,19.231.879.000.000.000,1,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848724,1,1,12,5,7,CDBBCBCDDDCBD,BCCDBCBCABADB,1,1,270915232,1.166.666.666.700.000,0.66848,194.391.478.000.000.000,37.362.903.000.000.000,1,A,B,A,C,B,B,B,B,A,A,A,A,A,B,C,F,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,A,B,B,B,B,B,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848713.260987,1,1,20.197101,6.591785,2.423228,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,0.488484,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847731,1,1,5,5,6,CDBDBBADDCCCD,CACBAAAADCBDC,1,1,270915231,1.088.235.294.100.000,0.506363,246.283.368.000.000.000,28.301.807.000.000.000,1,A,C,I,C,C,C,A,B,A,B,B,A,B,B,D,C,A,A,D,A,A,B,E,A,B,B,A,A,A,A,B,C,B,B,C,A,A,B,B,C,C,B,D,B,B,A,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604397,2,9,17848097,1,1,12,5,7,AAADACADCBBCC,CCBADBCDBADAC,1,1,270915231,1.032.258.064.500.000,0.37485,385.488.744.000.000.000,20.951.239.000.000.000,1,A,B,G,C,B,B,B,B,B,A,B,A,B,B,C,E,A,A,E,A,A,A,E,A,A,A,A,B,A,A,A,C,B,C,B,B,C,A,C,C,B,B,D,A,B,B,A,A,A,A,A,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848710.462175,1,1,16.974184,3.175354,5.888324,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,0.426412,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848719.428204,1,1,17.907778,3.93097,4.345529,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.408651,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847913,1,1,15,1,4,ADBBDBCBBCBCB,AADDDCBABCCCA,1,1,270915231,1.166.666.666.700.000,0.599318,181.867.125.000.000.000,33.497.278.000.000.000,1,B,B,C,D,C,A,B,B,B,B,A,A,A,B,C,E,A,A,A,B,B,B,G,A,A,A,A,A,A,A,B,B,B,B,C,B,A,A,B,C,C,B,C,E,A,C,A,A,A,A,A,A,B,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848177,1,1,8,1,3,CDDABBCCBDDCB,BBADDAABDCBAA,1,1,270915231,1.562.500.000.000.000,0.596473,204.839.319.000.000.000,33.338.264.000.000.000,1,B,C,J,E,D,B,B,B,B,B,B,A,A,C,D,C,A,A,C,A,A,A,A,A,A,B,A,A,A,A,A,C,B,B,C,B,C,A,B,B,A,C,C,B,B,B,A,B,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848582,1,1,5,5,6,ACBBBCDDCBADD,AAADACBACACCA,1,1,270915231,1.051.282.051.300.000,0.653938,226.622.962.000.000.000,36.550.117.000.000.000,1,B,B,K,C,B,A,A,B,B,A,A,A,A,B,D,F,A,A,B,B,B,A,C,A,A,B,A,A,A,A,B,C,A,A,A,A,A,A,B,C,C,A,B,B,B,B,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847687,1,1,13,6,1,AACCBCBACBCCC,ADABCBADCCCAB,1,1,270915232,1.031.250.000.000.000,0.564276,236.367.231.000.000.000,31.538.699.000.000.000,1,B,B,J,C,B,A,C,B,B,A,A,A,B,C,D,D,A,A,D,A,A,A,G,A,A,A,A,A,B,A,B,C,B,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604397,2,9,17848117,1,1,6,6,7,BBACACAACABCA,CCACABDAACDBD,1,1,270915231,1.032.258.064.500.000,0.374024,280.420.334.000.000.000,20.905.072.000.000.000,1,B,D,A,C,B,B,B,C,C,A,B,A,B,B,E,F,A,A,C,A,A,A,B,B,B,B,A,A,A,A,A,C,A,C,B,C,C,B,B,C,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,C,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853514,1,1,1,1,2,DADBCBCDBDDCC,CCCAAAAAACCCA,1,1,270915231,1.125.000.000.000.000,0.489984,280.683.755.000.000.000,27.386.346.000.000.000,1,A,B,E,B,C,A,B,B,B,A,A,A,A,C,C,E,A,A,D,A,A,A,G,A,B,A,A,A,A,A,B,B,A,A,C,B,B,A,B,C,B,B,D,E,B,B,A,A,A,A,A,A,A,D,D,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848682,1,1,10,3,5,CACDACACACDAC,AACBAAADCAADC,1,1,270915232,1.263.157.894.700.000,0.435591,294.661.476.000.000.000,24.346.195.000.000.000,1,B,B,E,B,B,B,A,B,A,A,A,A,A,B,D,F,A,A,D,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,B,B,B,C,C,B,D,B,B,A,A,A,A,B,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848710.917016,1,1,19.267638,4.673416,5.396583,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,0.380696,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848717.965765,1,1,17.729392,3.562852,1.913617,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,0.440673,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848719.946187,1,1,14.296357,5,5.883831,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,0.629257,305.810.039.000.000.000,22.106.198.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847699.577229,1,1,2.309718,2.048295,4.217833,ADADACBDCBBAA,BAACBAAADABBA,1,1,270915232,1.031.250.000.000.000,0.382135,312.634.436.000.000.000,18.806.930.000.000.000,1,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,A,A,B,A,A,A,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848721.199952,1,1,17.696422,3.42367,3.02703,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,0.433242,305.810.039.000.000.000,22.106.198.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853512,1,1,19,5,1,CBDBACACCDACD,BBBADBBCBDCDC,1,1,270915231,1.125.000.000.000.000,0.575092,224.184.436.000.000.000,32.143.231.000.000.000,1,B,B,G,D,C,B,B,C,C,A,A,B,A,B,D,C,A,A,F,A,A,A,C,A,A,A,A,A,A,A,A,B,A,A,B,C,A,B,B,B,C,B,B,C,B,A,A,B,B,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848707.428698,1,1,16.615013,2.712136,3.887893,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,0.402281,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,B,A,B,B,B,C,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847931,1,1,15,1,4,ACAACDDDBCDCC,ABDCDBACCABDA,1,1,270915231,1.030.303.030.300.000,0.425335,330.787.538.000.000.000,23.772.963.000.000.000,1,A,F,L,C,B,B,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,B,B,B,A,A,A,A,A,C,A,B,A,A,C,B,B,B,C,B,D,E,B,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847921,1,1,18,4,7,CDDCBDACDCAAB,ACBADCCDACAAD,1,1,270915231,1.166.666.666.700.000,0.394479,279.443.560.000.000.000,22.048.350.000.000.000,1,B,C,J,D,C,D,B,B,B,A,B,B,C,C,D,F,B,A,F,A,A,A,B,B,B,A,A,A,A,A,A,B,A,A,B,C,C,A,A,B,A,A,A,B,B,A,C,B,A,A,A,B,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848722.77142,1,1,12.778764,3.86441,5.311026,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.650979,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,B,B,B,B,B,B,A,A,A,A,A,C,C,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848667,1,1,19,5,1,CCCCBAADCAAAC,BCAABDDDCDBBC,1,1,270915232,1.037.037.037.000.000,0.58403,232.545.481.000.000.000,32.642.796.000.000.000,1,A,B,D,B,B,B,B,B,B,A,A,A,A,B,D,E,A,A,C,A,A,B,G,B,B,B,A,A,A,A,A,B,A,A,B,B,B,B,A,B,C,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847902,1,1,3,3,4,CDBDDAACDCCBA,ABDCBBBCBBDAC,1,1,270915231,1.166.666.666.700.000,0.400559,249.151.483.000.000.000,22.388.175.000.000.000,1,A,C,H,D,D,B,A,B,B,A,B,B,A,B,D,D,A,A,B,B,B,B,C,A,B,A,A,A,A,A,B,B,B,B,C,A,C,A,C,C,C,B,B,A,B,C,A,B,A,A,B,B,B,C,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847723,1,1,9,2,4,ADDBBCAAAACDA,DABABBBCCABAA,1,1,270915231,1.088.235.294.100.000,0.449104,254.720.650.000.000.000,25.101.468.000.000.000,1,B,C,H,C,C,B,A,B,B,A,B,A,B,B,D,E,A,A,E,A,A,A,G,A,A,A,A,A,A,A,B,C,C,B,B,A,B,A,B,C,B,A,D,B,B,B,A,A,A,A,B,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847716,1,1,10,3,5,ABBBACACDCDAC,CCCBAABDCABAD,1,1,270915231,1.088.235.294.100.000,0.555065,268.139.616.000.000.000,31.023.875.000.000.000,1,A,D,K,C,C,C,A,B,B,A,A,B,B,C,D,D,A,A,D,A,A,B,D,A,A,A,A,A,A,A,A,B,B,A,B,A,B,A,B,C,B,A,D,B,B,B,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847955,1,1,5,5,6,CDBBCABCCDADC,DABDCCBCCAADC,1,1,270915231,1.030.303.030.300.000,0.709566,183.353.861.000.000.000,39.659.296.000.000.000,1,B,F,C,B,B,A,B,B,B,A,A,A,A,B,D,F,A,A,A,B,B,A,A,B,B,A,A,A,A,A,A,C,B,B,C,B,C,B,B,C,C,B,A,A,B,C,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847929,1,1,6,6,7,CAABADAACAADC,CABADBCDDCCBB,1,1,270915231,1.030.303.030.300.000,0.350105,288.180.704.000.000.000,19.568.183.000.000.000,1,A,B,F,B,B,A,A,B,B,A,A,A,A,C,D,E,A,A,C,A,A,B,G,B,B,A,A,A,A,A,A,B,B,B,B,B,B,C,B,C,C,A,D,E,B,A,A,A,A,B,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848173,1,1,1,1,2,BCADDCCDBADAC,BBCDBCAABCDAA,1,1,270915231,1.562.500.000.000.000,0.480684,264.191.438.000.000.000,26.866.548.000.000.000,1,A,F,G,G,C,B,B,B,B,B,B,B,B,C,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,C,B,B,A,E,B,B,A,B,B,A,B,A,A,B,A,B,C,'ABAIXO DA MEDIA'
