ID_PROVA_BRASIL,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURNO,ID_ALUNO,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27044289,3,1,2,17847843,11,4,6,BBDDAACDBBADB,ADBBBCBBDCADA,1,270915231,1.280.000.000.000.000,0.399092,287.036.433.000.000.000,21.987.320.000.000.000,A,A,E,D,C,A,B,B,B,A,B,A,A,B,D,F,A,A,B,B,B,A,B,B,A,A,B,C,A,B,C,B,C,C,C,C,C,C,A,A,B,C,A,B,A,A,A,B,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847700.869638,5.061028,5.690273,6.697548,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,0.348638,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,G,A,A,A,G,A,A,B,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847694.185044,4,4,5,CABACDCACCCCA,BDCBBCBBBAACA,1,270915232,1.031.250.000.000.000,0.403166,291.958.970.000.000.000,18.841.104.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,D,A,A,B,G,A,A,B,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044327,3,1,2,17848594,11,4,6,DACDABCDBDACA,ACCCDBBBBAADC,1,270915231,1.051.282.051.300.000,0.417733,222.492.796.000.000.000,23.014.316.000.000.000,B,B,B,B,B,D,B,B,B,A,B,A,B,B,C,E,A,B,B,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,B,C,B,A,C,B,B,B,A,A,A,A,A,B,A,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,1,17847876,18,4,7,BABDADDDABABB,BCDBAACDABABA,1,270915231,1.125.000.000.000.000,0.362838,246.763.791.000.000.000,19.989.966.000.000.000,A,B,D,B,C,B,A,B,A,A,A,A,A,B,D,F,A,G,B,B,A,G,A,A,A,A,A,C,B,B,C,A,B,C,B,C,B,A,C,E,B,A,A,A,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,2,17848578,19,5,1,CABABDCABCDDB,BCAACDBCCDCDC,1,270915231,1.051.282.051.300.000,0.335296,278.718.438.000.000.000,18.472.584.000.000.000,A,B,D,C,D,B,B,C,A,A,A,A,A,B,C,F,A,B,B,A,A,C,B,A,B,A,A,B,B,B,C,B,B,B,C,C,B,C,A,A,B,B,A,B,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848721.069752,16.26699,2.139103,5.901081,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,0.389233,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848716.560273,17.80998,2.58372,1.201817,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,0.370312,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848711.032948,19.653579,4.889129,6.642783,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.327086,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,B,A,A,A,G,B,B,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848070,5,5,6,CDDACDCDCADDA,ADBBDBBDBCDAA,1,270915231,1.260.869.565.200.000,0.453223,233.840.431.000.000.000,24.969.579.000.000.000,B,B,C,D,B,B,A,B,A,A,B,A,A,B,C,B,B,G,A,A,B,B,A,A,A,A,A,A,B,A,B,A,A,B,B,C,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847691.8517,5.682968,4.651015,2.220799,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,0.392321,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,G,A,A,A,G,A,A,B,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848100,14,7,2,CBBCBBDDABAAA,BCACBDCCDCDCA,1,270915231,1.032.258.064.500.000,0.389368,245.970.226.000.000.000,21.451.592.000.000.000,B,B,D,C,D,B,B,B,A,A,B,A,A,B,D,E,A,C,A,A,B,E,A,A,B,A,A,B,A,C,C,B,C,B,B,B,B,A,C,B,B,B,A,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847682.608068,6.417942,5.676123,2.422138,BBAACACACCACB,BDCAACBBCADDA,1,270915232,1.031.250.000.000.000,0.348603,248.943.670.000.000.000,21.065.884.000.000.000,A,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,D,A,A,A,G,A,A,B,A,A,B,B,B,B,B,A,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848729.55297,7.362825,5,6.316391,DBDDBCDACBABA,BDBDAACDBBDBB,1,270915232,1.166.666.666.700.000,0.354832,297.286.829.000.000.000,20.737.803.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,B,E,E,A,B,A,A,A,B,B,B,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044289,3,1,1,17847725,2,2,3,BDAACDCADCBDD,BAAABCDDBBABA,1,270915231,1.088.235.294.100.000,0.33428,267.541.041.000.000.000,18.416.609.000.000.000,A,B,A,B,B,A,B,B,B,A,A,A,A,B,D,E,A,A,B,B,A,C,A,A,A,A,A,B,B,B,B,B,B,B,B,C,C,A,B,A,B,B,A,A,A,A,B,A,B,B,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848711.731837,18.035648,3.162574,4.857407,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.370309,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848727,9,2,4,CCADDDCADBADA,BADDADDDBADDB,1,270915232,1.166.666.666.700.000,0.396669,270.869.837.000.000.000,21.853.829.000.000.000,A,B,G,B,B,B,A,B,A,A,B,A,A,B,C,E,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B,A,B,A,C,C,B,A,C,B,B,B,A,A,A,A,A,A,B,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17848002,4,4,5,BDDDADCDBBCDC,CADACACACCDDD,1,270915231,1.032.258.064.500.000,0.397254,293.166.231.000.000.000,21.886.059.000.000.000,A,B,A,C,B,A,B,C,B,A,B,A,B,B,C,E,A,E,A,A,A,E,A,A,A,A,A,B,B,B,A,A,C,A,B,C,C,B,C,A,A,B,A,A,A,A,B,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,2,17847842,13,6,1,DBDBBCBBBBBDA,BCAACDDCCACDD,1,270915231,1.280.000.000.000.000,0.383977,307.616.229.000.000.000,21.154.584.000.000.000,A,A,J,D,C,B,C,B,B,A,B,B,B,C,C,E,A,C,A,A,A,D,A,A,A,A,A,B,B,B,A,A,A,B,B,B,A,A,D,B,B,B,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,1,17847916,14,7,2,ABAADDDCBBCDD,BCDBDDCADCCDC,1,270915231,1.166.666.666.700.000,0.378131,215.263.335.000.000.000,20.832.508.000.000.000,B,B,J,D,B,B,A,B,B,A,A,A,A,B,D,C,A,E,A,A,B,A,B,B,B,A,A,C,B,A,B,A,B,A,B,C,C,C,A,D,B,B,B,A,A,A,A,A,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,2,17848479,2,2,3,CDAACCCADADCA,DBDDBCDBCBDBD,1,270915231,1.184.210.526.300.000,0.360212,241.007.031.000.000.000,19.845.290.000.000.000,A,C,K,E,C,B,B,B,B,B,B,A,B,C,E,F,A,D,A,A,A,B,A,A,A,A,A,B,A,B,B,B,A,A,A,B,B,B,C,E,B,C,A,B,A,A,A,A,A,A,A,A,D,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847692.466354,9.748619,4.464135,6.618465,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,0.344617,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,G,A,A,A,G,A,A,B,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044475,3,1,2,17848779,9,2,4,BCAADBCADABDA,BADDADDDBBABC,1,270915231,1.153.846.153.800.000,0.385175,277.030.652.000.000.000,21.220.586.000.000.000,B,B,G,C,A,B,B,B,B,A,A,A,A,B,C,C,B,C,B,B,B,G,A,B,B,A,B,C,B,C,B,B,A,A,B,C,C,B,C,B,B,A,A,A,A,A,A,B,B,A,B,B,D,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847691.350491,12.985192,5.249831,4.007414,BADDAADDBBDDB,BCCBBCBBBCADA,1,270915232,1.031.250.000.000.000,0.321417,321.464.331.000.000.000,22.924.128.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,D,A,A,A,D,A,A,A,A,A,B,B,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847704.210849,5.352472,3.741966,3.306852,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,0.339269,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,G,A,A,A,G,A,A,B,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044289,3,1,1,17847873,4,4,5,BACDAACDBBDDC,CABACDCACCBDA,1,270915231,1.125.000.000.000.000,0.440931,345.337.332.000.000.000,24.292.372.000.000.000,A,B,J,C,D,D,C,B,A,A,A,B,C,C,D,E,A,F,A,A,B,G,A,B,B,A,A,B,B,B,B,B,B,A,A,B,B,B,D,B,B,B,A,A,A,A,A,B,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848729.592138,18.31807,4.568589,2.614543,AABACCBDBCDAA,BCBACDBCCDCDD,1,270915232,1.166.666.666.700.000,0.407265,240.972.157.000.000.000,20.381.569.000.000.000,A,B,B,B,B,B,B,B,A,A,B,A,A,C,D,E,A,F,A,A,A,B,A,B,A,A,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17847969,4,4,5,BAADACCCBACDB,AADACCCCCADBB,1,270915231,1.071.428.571.400.000,0.405623,236.526.673.000.000.000,22.347.135.000.000.000,B,B,G,C,E,B,D,B,B,A,B,A,B,C,E,D,A,E,A,A,A,F,A,A,A,A,A,C,A,A,C,C,C,A,B,B,C,A,D,B,B,B,C,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847703.272336,4.575507,4.947803,4.410692,CABACDCACCCCA,BDCBBCBBBAACA,1,270915232,1.031.250.000.000.000,0.34257,291.958.970.000.000.000,18.841.104.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,D,A,A,B,G,A,A,B,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044360,3,2,2,17848658,20,6,2,DABDCCBBBAADB,DBAADAABDCDBA,1,270915232,1.037.037.037.000.000,0.376845,218.587.503.000.000.000,20.761.658.000.000.000,A,A,B,C,B,A,A,B,B,A,A,A,A,B,C,D,A,D,A,B,A,A,A,B,A,A,A,C,B,B,B,B,C,B,B,A,C,A,A,E,A,C,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044475,3,1,2,17848788,7,7,1,BBDDABDDBBABC,BCBBCDDDCACDC,1,270915231,1.153.846.153.800.000,0.328468,269.231.526.000.000.000,18.096.407.000.000.000,A,E,B,H,B,B,B,B,A,A,A,A,A,B,C,C,B,B,A,A,B,A,B,B,B,A,A,B,A,A,A,A,B,B,A,B,C,B,E,C,B,D,A,A,C,B,B,A,A,A,A,A,D,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,2,17848390,14,7,2,CCDDABCDABBAD,BDDADDCADDDDA,1,270915231,1.040.000.000.000.000,0.302177,253.266.516.000.000.000,16.647.947.000.000.000,B,B,E,D,D,B,B,C,C,A,A,A,B,B,C,B,B,E,B,A,B,G,B,B,A,A,A,C,B,C,B,B,B,B,C,B,B,A,E,B,B,A,A,A,A,A,A,B,A,A,B,C,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848710.097252,18.94903,4.814271,3.761683,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.357063,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,B,A,A,A,G,B,B,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847689.965445,5.750821,5.349091,5.113143,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,0.344178,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,G,A,A,A,G,A,A,B,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848711.198691,20.477473,6.685053,2.609586,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.35016,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044319,3,1,2,17848386,7,7,1,CDDBACDDAAABA,BCCDCDDBCCCAC,1,270915231,1.040.000.000.000.000,0.317123,249.234.508.000.000.000,17.471.372.000.000.000,B,B,D,D,C,A,B,B,B,A,B,A,A,C,D,D,A,F,A,A,A,E,A,A,A,A,A,C,A,C,A,B,C,A,C,C,C,B,D,D,B,A,C,B,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848717.725631,3.535501,4.485334,4.066271,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.365479,314.456.841.000.000.000,20.706.840.000.000.000,A,B,K,C,B,B,B,B,A,A,A,A,A,B,C,D,A,B,A,A,A,B,B,B,A,A,B,C,A,B,B,B,C,C,C,C,B,A,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847704.223114,3.53684,4.346255,6.045429,CABACDCACCCCA,BDCBBCBBBAACA,1,270915232,1.031.250.000.000.000,0.337879,291.958.970.000.000.000,18.841.104.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,D,A,A,B,G,A,A,B,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847687.758949,7.772087,6.106154,1,BADDAADDBBDDB,BCCBBCBBBCADA,1,270915232,1.031.250.000.000.000,0.344554,321.464.331.000.000.000,22.924.128.000.000.000,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,D,A,A,A,D,A,A,A,A,A,B,B,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17847948,16,2,5,BBAADDCADDDDA,CABACDBACCCBA,1,270915231,1.030.303.030.300.000,0.377019,307.756.276.000.000.000,20.771.245.000.000.000,B,B,C,B,D,B,A,C,C,A,B,A,C,B,C,F,A,E,A,A,B,G,A,A,A,A,A,C,B,A,C,A,B,A,B,B,B,B,C,B,B,A,C,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848706.102789,16.158112,1.161477,5.585335,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.360373,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,B,A,A,A,G,B,B,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,2,17847810,6,6,7,DCCDBCBBBDADA,BAADADDDCBCAD,1,270915231,1.156.250.000.000.000,0.339375,238.308.282.000.000.000,18.697.310.000.000.000,B,B,E,B,C,B,B,B,B,A,B,A,A,C,E,F,A,B,A,A,C,A,B,B,A,A,A,B,B,C,B,A,A,A,B,B,C,B,B,A,B,B,A,A,A,A,A,B,A,B,B,B,A,'ABAIXO DA MEDIA'
2015,2,27044475,3,1,2,17848778,5,5,6,DACABACACCCAB,ACCBBCBBBCAAA,1,270915231,1.153.846.153.800.000,0.394261,271.499.830.000.000.000,21.721.164.000.000.000,B,B,K,C,B,B,B,C,A,A,B,A,B,B,D,F,A,C,A,A,A,A,B,B,A,A,B,C,B,B,C,B,B,B,B,B,B,A,B,B,B,B,A,A,A,A,A,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,1,17848020,18,4,7,BDDDACCCBBAAD,CBDBBBCDBBBAA,1,270915231,1.032.258.064.500.000,0.34349,239.617.741.000.000.000,18.924.019.000.000.000,A,C,E,C,B,A,B,B,A,B,A,A,A,B,D,F,A,G,B,B,A,G,B,B,A,A,B,A,B,B,B,B,A,B,B,C,C,B,D,B,B,C,A,A,A,A,B,B,A,B,B,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,2,17847830,4,4,5,BABDAACDCCDAC,CABACDCACCDDB,1,270915231,1.280.000.000.000.000,0.403753,299.617.444.000.000.000,22.244.111.000.000.000,A,B,A,C,B,A,B,B,A,A,A,A,A,B,D,F,A,C,A,A,A,A,B,B,A,A,A,A,B,B,B,A,B,A,B,C,C,B,B,A,B,B,A,B,A,A,B,A,A,B,A,C,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848711.302503,20.261882,6.433455,2.244802,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.340711,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848135,8,1,3,BCBACDDCCABBB,DABDBCDDDBACA,1,270915231,0.972972973000000,0.355161,309.482.571.000.000.000,19.567.014.000.000.000,B,B,L,C,B,B,B,B,B,A,A,A,A,B,C,D,A,A,B,B,C,G,B,B,A,A,A,B,A,A,C,A,C,B,B,C,C,B,D,D,B,B,A,A,A,A,A,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847697.526125,11.357734,3,5.44096,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.330176,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848706,8,1,3,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.37585,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,B,C,B,A,D,A,A,B,G,B,B,A,A,B,C,C,B,C,B,C,B,C,C,B,A,D,E,B,B,A,A,A,A,B,A,B,C,B,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848713.405538,20.996252,6.967245,6.932083,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.339321,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848099,20,6,2,BCBBDBBBDDDDA,CCAADBDADABDA,1,270915231,1.032.258.064.500.000,0.416792,241.229.002.000.000.000,22.962.473.000.000.000,A,B,H,D,B,A,B,B,A,A,A,A,A,B,D,F,A,A,B,B,A,E,A,A,B,A,B,C,A,B,C,A,B,C,B,C,C,B,C,E,B,C,A,B,A,A,A,C,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847688.419768,6.436488,6.52531,5.725496,BADDAADDBBDDB,BCCBBCBBBCADA,1,270915232,1.031.250.000.000.000,0.355342,321.464.331.000.000.000,22.924.128.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,B,D,D,A,D,A,A,A,G,A,A,B,A,A,B,B,B,B,B,A,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044319,3,1,2,17848372,12,5,7,CACACDCADCCAD,CBDCCBCDAAABA,1,270915231,1.130.434.782.600.000,0.352139,295.634.524.000.000.000,19.400.522.000.000.000,A,A,C,B,B,A,A,B,A,A,A,A,B,B,D,E,A,E,A,A,B,D,A,A,A,A,A,C,B,C,C,C,C,B,C,C,C,B,B,E,B,A,A,A,A,B,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,2,17847807,18,4,7,BAADAADDBADAA,CCDDBCDAABCAA,1,270915231,1.156.250.000.000.000,0.333326,233.987.916.000.000.000,18.364.050.000.000.000,A,B,A,B,C,B,B,B,B,A,B,B,A,B,D,D,A,C,A,A,C,E,A,A,C,A,B,C,C,C,C,B,C,B,C,B,B,B,D,A,B,C,A,A,A,A,B,B,B,B,B,B,A,'ABAIXO DA MEDIA'
2015,2,27044360,3,2,2,17848657,9,2,4,ADACDCCADCADB,BACCABDDBAADA,1,270915232,1.037.037.037.000.000,0.389066,231.885.388.000.000.000,21.434.954.000.000.000,A,A,E,C,B,B,B,B,A,A,B,A,A,B,D,F,A,G,A,B,A,G,A,A,B,A,A,B,A,B,A,A,B,C,B,C,C,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,2,17848597,20,6,2,ACABBCBBBCCDD,BDACCBCBDCACD,1,270915231,1.051.282.051.300.000,0.379019,225.816.909.000.000.000,20.881.431.000.000.000,A,C,C,B,D,B,B,B,A,A,C,A,B,C,D,F,A,C,A,A,A,B,B,A,B,A,A,B,B,B,A,B,A,A,B,C,B,A,B,A,A,B,A,A,A,A,B,B,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847688.841532,12.469217,7,1.297096,BDABBCBBBBCBA,BCBACDBCCCCDC,1,270915232,1.031.250.000.000.000,0.401886,272.904.545.000.000.000,18.177.449.000.000.000,B,B,H,C,B,B,B,B,B,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,A,A,A,C,B,B,B,B,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044319,3,1,2,17848370,15,1,4,BCDACBCCDCCAB,BBDDAADDBBABC,1,270915231,1.130.434.782.600.000,0.356404,240.361.392.000.000.000,19.635.495.000.000.000,A,B,H,C,C,C,B,B,B,A,B,A,B,B,C,D,A,G,A,A,A,G,A,A,A,A,A,B,A,B,C,C,C,B,C,C,C,B,C,A,B,D,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848722.286799,16.226179,2.8926,5.499347,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,0.394075,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
