ID_REGIAO,ID_ESCOLA,ID_LOCALIZACAO,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,CONDICAO
2,27044297,1,1,17847923,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847924,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847925,BDACABDDBACBB,CADDAABCCDBAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847926,ACBCCCBCCBABC,AAAABCBACBDBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847927,CCCDCBBBDCCBC,BAABAABCCDBBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847928,ABDBBACCBBBAD,ADADABCCBCDBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847929,CAABADAACAADC,CABADBCDDCCBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847930,DBACBBACBBAAA,ADBAAABDABCCD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847931,ACAACDDDBCDCC,ABDCDBACCABDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847932,CCBCBB*CCBCBA,BBCAAADCCBCDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847933,BCCDDABACABCD,DDBABCBABCADA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847934,CCBDBACCDCACC,ADADCBDCCBCDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847935,ADDAABBABDBCA,CDBDADDAACDAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847936,BCBDCCADDBCBB,BABABBAABCBAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847937,ADCBBAAAABDDD,CADCDBACCCADB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847938,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847939,DBBDACABCCCBB,BCBACBACBBBCD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847940,DCBBBDAAACCCD,CBBDDDDCDDCAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847941,ACAACCBDDCCBA,AADCBDACBCCCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847942,AACCABAAAABDB,CDADCBCDCADAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847943,CABAABCDABDBA,CDCBBDACBDDDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847944,AAACCDAACADCA,CCAADACDACDBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847945,ACCBCBDDCAACC,DCCBABDDBCDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847946,BBBABBBCADCDA,DAADBDBAACBDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847947,CBCBCADDCAADC,BABAACCDDCDDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847948,CACBBDAAAADCD,ACCBCACDABBAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847949,ACCCDBACCBBDA,DBACBCAACCACB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847950,ACBBBDBCBCABC,ABABAAADDDCCA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847951,AACBBBCDBCCDC,CADCDDACBAACB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847952,CBCCDCACCCCAB,CDBABBCAACABB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847953,AAACCBBACABDA,BAAADBCDBCDDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847954,BCCCDDADBBABA,BBACCBBACABDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847955,CDBBCABCCDADC,DABDCCBCCAADC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847956,CCBADBCDBDDBA,BCABDBCDBAADC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847957,CCBCBDACBDBAD,DDBADCCDBCAAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847958,CBADDCAADBCAC,CDDCBAACABBCA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847959,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847960,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847961,D*ACCABCDCDBA,CCDDABBDCABDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847962,BACBDACDACCCD,BDCCBDAAADCCD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847963,ACBBBCCADDBBD,CCCDBACADCCBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847964,ABCDCCDABCDBD,CCCACCAADCCAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847965,ABABBBCCDBADC,DAADACACCAADA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847966,CBAABADCADCBB,ABDCBDBDCBDAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847967,BDBDBCABABCBB,CABDCCBCCCABA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847968,ABAABAACDDCAB,AABCCBCACABAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847969,ABDCDDACCDABA,ACADACCDCDADC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847970,BDBDBDCCBDCDC,CAADCBAACABDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847971,DABADBACCABBC,AABBDDAACDADC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847972,CDADCBCCBBDBC,CDCDCCCACCBCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847973,ACDADAAACACBC,ACCCBCACDACCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847974,CABDACCDDAADC,ACCACABABADAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847975,BBBBBCACABCBA,AABDACBCCBBDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847976,DAACBCBCACCAA,CBAADACDDAABD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847977,CAADCDCABCDBD,CABBBBDDBACBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847978,BDBBDDAA*ADDC,BCADBCAABCABA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847979,CCCAAADCDABAA,CAACABCACBBCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847980,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847981,DBACDABBCADDA,AADBBCADDBAAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847982,BBAACCCDBDBAC,CBCDBABCABACC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847983,DCBCABBCADBDD,CABBCDBBBACBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847984,DDBBBCAAACDBA,BCBADABBBCDCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847985,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847986,ADBCBCDDAADDC,DDABACAAAACDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847987,BDCBDBADACBDA,DCBAACBDBACAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847988,CBCCCACDCDABD,AABCDBDDDBACC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847989,ADABCBCDBADCB,CCCCCABABABAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847990,DAABBABABBDCC,ABCCACAABABAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847991,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847992,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847993,BDCCABABBCCAD,CBADBAADDBCDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847994,BDBAABBDDBBBC,BDBDBBDDCBAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847995,CACBCCDACDBCD,CABAACCAAACAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847996,AACCDDBBACBAD,ABCBADDBADCDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847997,CCBDCBDDBBDDB,CDCCAAABCBBDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847998,ABCDDABBDCDBB,BAACDCBCAAACA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17847999,ACBDAADCBADAB,CBCDCCADABBAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848000,BBAADAAACAACA,DABDAACCAAACA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848001,CDABBACCABACA,CADACBBABDBBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848002,CBDCDDBCCBCCA,CCCCCBCCCDBAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848003,AADCDCACCCABD,CDBDACDDCDBBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848004,ABCCDDACCBCDB,AADABCAACCBDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848005,CCDCBBACCBAAC,CACCACAACABDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848006,CDCAACAAABDCA,ACBCDDACCACAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848007,BADCACAACBCDA,DCCDDBCDBDABC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848008,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848009,AAABDDCDDCABC,ABCCCCDCDABAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848010,ABCBBBCDDABAC,ACDBABCDDAABC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848011,ABBBBACCACACA,ADCDBCAADDAAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848012,AACCCCBADACCD,ACCDBBCADACAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848013,ADBADBAABAABC,CAAACAABDDCAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848014,CCBDCDCDDDCBC,BACABCAACAADB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848015,DCACCBCDBDBCC,CABCAAADAACAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848016,ACCBBCBAACACD,CCADCAACAABCA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848017,C*ADDAACDBAAA,DABACAAABBCCA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848018,BDDBBAAAACDAA,BAADDCCDCABBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848019,CACDBAAAABCDA,ABBCDACDAAADC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848020,ABCBDBBCBABAC,DDBBCDBDBBCDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848021,CCDDBACCDCDAC,ACACDCACCABDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848022,BAACADAACCCBA,BCABCDCDBADCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848023,ADCDBBABBCCBD,DADCBABCBACBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848024,AAAAABAACCCDC,CAABBABABCCAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848025,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848026,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848027,BBBCAAACCBAAA,AADCBCAADDDDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848028,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848029,DADDCACBAADBC,DAAACBCABAADD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848030,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848031,ABDADCADABAAB,CAAAABBDCABCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848032,BBDDADBADCBAA,DDDBCBADADCAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848033,CBCCAACDCBBDA,AADCCADDABADA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848034,ACDCBBAADCDDA,BBCBCBCCAACDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848035,CDBDDCCDACCBA,CCBCBBCDCCBAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848036,CDDADBBDBDBCC,CBCDDAADADBAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848037,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848038,CBCDCAACBDCCC,DABCBACDBACCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848039,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848040,CBCDBAACDCCAB,ABDADAACBCDCA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848041,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848042,ADCDBCAAACDDB,CCCACABDDBDBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848043,BDCABDABADCCA,DABCABBBDDDDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848044,DABBDBBDACACA,BCBABCBBACCCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848045,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848046,AABCDBBABD*DA,BDBCADAAACADB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848047,CCACBDACCBDDB,BBCDACCCDDBDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848048,CBCADAACAADBA,DAABCAAAABBBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848049,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848050,BCABDBDCBCDCC,ACDDBCAAABACC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848051,BBBCAAACCCAAA,ACDADCADABAAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848052,AADBDCAADDDDA,ACDADCADABAAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848053,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848054,CCCDBABACBAAA,AABCDBBCABABA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848055,DBBAAABCCDAAB,AACCCABABBDAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848056,CAAAABAACAACC,DCCDBDBDACDDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848057,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848058,AADDCAADDBDBC,BABDBADABDDDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848059,AAADDCBADDADA,CAAAABBDCABCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848060,DCBDDACCADBCD,ACAAABBCCABCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848061,ADCAACABBCDBC,CBBACBBCADBCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848062,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,1,17848063,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848064,ACBACBDDBDDAC,CBDAABACCAAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848065,ACBBC*CABBCCB,CBABCBBDCBBCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848066,BADABDAAACDDA,ADADABCBBDDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848067,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848068,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848069,CDBCBCABDCCBA,BDBDCBADBCBDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848070,CAADDACDCDCBC,AAADDBBBCAADA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848071,CCCBACBCBABCB,BDABCABDADCDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848072,BBDABCAAABCCB,CCBDACADCCBBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848073,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848074,BBDCACCABBCBB,CBBDCCACABCBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848075,ACDCAAADDDADD,BADDBADBAAAAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848076,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848077,CBBCDBACCABBB,CBBBAAADCDABB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848078,BDCCADAAACCCB,CBDCBB*CAC*AA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848079,ADABBBDDACDBA,CCCBCDDCCBAAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848080,AAAACBBAAABDC,BCCAABADBDDBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848081,CDCCACBADDBDC,BDCDADBAABCCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848082,BABAAAABAABCB,DAABBAADDBBBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848083,BAACADAACBBDA,CDCAACBABBBBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848084,CBBCDCCDCABDC,BABBADCCCCDAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848085,AADCAADBBCABB,ACCBDAAADBABC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848086,CDAACBCCBBBCC,ABCDACAABACDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848087,CDCABCBDDBBAA,CABBDABCDACAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848088,AADBCDBABCBDA,ADCADBADDDABA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848089,CABABBCDABADD,CABAAACADBAAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848090,CDACBBCCBCDBB,DCBBBBCAABBCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848091,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848092,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848093,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848094,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848095,ABDCDAACCACDD,BBBDCCCDCBACD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848096,DDCCDDABBCCCB,DBBCCBBDBACCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848097,AAADACADCBBCC,CCBADBCDBADAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848098,AAACBAAACABDA,BDCBBCAAABACA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848099,CDADDBBACBACA,BDCABCA*BCDDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848100,CACDBCDDACACA,CCBAACAACCCBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848101,CDBDACDDCABDC,CCADDCCDACDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848102,AAACBCBA*BBCD,CADACCDCBBDBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848103,BDABAAADCCCBC,CAAACBCDBBBDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848104,ACCCCBCDBDCAC,ACBCBCBCDCBAB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848105,CDCDDBDDBDCCC,AADCDBABCBCCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848106,CCCDBABCACDBC,ABDCACAACBACB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848107,CBBDBABCDABAC,ADADABDDCBCBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848108,BACDAAAD*BABD,BAADBDAADDBCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848109,BDCCBCAAABCAA,DBCABBABCADCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848110,CCCDDBBDAADAB,ACABCDCDBCDBC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848111,CDBDCCCCDABDB,BAADDBABAAABC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848112,BDADBCAAADCAB,ACBDCAAAACADB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848113,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848114,AABDDBCADACDC,DAABDADACDDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848115,ABDCDBCBDCBBB,DDDDADDADDCBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848116,CDAABBCCBDDBC,BCCDBADAACCBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848117,BBACACAACABCA,CCACABDAACDBD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848118,AADABCDADBADA,DADBBDDAAADAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848119,ADCDBBDDBDC*.,BDBAACAAACBBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848120,AABAADDABBADD,AAABBBDDDCABB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848121,CBADBCBCACCAB,CADCBDBCCBABC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848122,AABABBBDBCDCC,AACDCCBAAADDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848123,CCCCCABCDAADC,CBCBDACCDAACB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848124,BABCBACCBBDCD,CBBDBCCACCDBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848125,CDCDACAAADCCD,BCBCBAACBADDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848126,DDABCACACAACA,BCD*BBCDDDAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848127,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848128,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848129,ABDACDDDCDCDA,BCCAACAAADDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848130,CDCDBAADDABAB,ACBABABCCBBDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848131,CDBDAADDDDADD,CACBDCADABBDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848132,CADCADACCCAAA,DBAABCACCDAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848133,BDDDBCAABBCCD,CAAADADCDACAA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848134,AACBDDAADDDAD,BDCAACBDADDAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848135,BCDAABDDBACBC,CACDCABAAABBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848136,BACACDDDBDDCC,ADBCDCACCCAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848137,CDCDDAAADDBAA,AADCBBAADCBBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848138,BBDABCBCCCBBC,BAACDBAACCBCD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848139,BBCCACBCDBDBD,CDAADDCCBCDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848140,CCBDBCBDDDDBB,CABCBCAABABBB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848141,DAABCABCABABD,ADDDDDDDBCDAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848142,ABCBDABCBACCA,ACDCBBAABDCDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848143,ABDBBDBADDACD,BDCDBCAAABDAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848144,BDBBBCACACCBA,BBACCCACCCBDA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848145,BBCCDCACC.BAA,ACDBBCBCDDBAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848146,ABBDBCAAACCAA,BBBBDABCBDADA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848147,CDBDCABCDCDCC,BBBCAAAACBBCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848148,ACABBACCCDCAA,BDBDABBDACAAD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848149,ACBAAADDBBCAD,DABCDACDCBBCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848150,CCCDBCDADAAAB,DBDDBCCBCAACC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848151,CDBDDCBCDCCCC,CBBDABBDCDACA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848152,ADAADDCCBCDCC,BACCCBACCABBA,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848153,AADADCDBBAADA,AAACACBDDDABB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848154,AADBABAAABDCB,CBAABDBBADBAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848155,AAABCCCABCCAC,CDCDDCADDDDDD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848156,BBDCABABCAAAB,ABCABCBAADDCD,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848157,CDBABACCCDADD,DBAABCACCDAAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848158,DAADCBDDBDCAC,CDCDCAACCACDB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848159,AABDCACCDBDAA,CDAAABDDCCDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848160,BACCADABADBDA,ACADDCCCAABDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848161,ACACADAABABBB,ABBCDBACBBBAC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848162,BBDCDCBCCCCAD,BDABDCCDCDACB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848163,AAACBDADCBCAC,DBADABBD.CABB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848164,CCCBBCCDDACDB,DCAADDCCBCDDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848165,CDBDAADDDDADD,ADAADDCCBCDCC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848166,.............,.............,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848167,ADDACBADBACAD,BCADCBBDCADCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848168,CACDADACDCAAB,BDACDCCCBDCDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848169,CCCDCCCCCDCCC,DBCDBADBDADDC,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848170,CABDBBBDAAACD,ABDADABADCCCB,270915231,'ABAIXO DA MEDIA'
2,27044297,1,2,17848171,DBDCCCACCCDAA,DADCDDAAAAADA,270915231,'ABAIXO DA MEDIA'
